salary_id,employee_id,salary,start_date,end_date
6357,2550,40387.26,2019-12-27,2020-12-01
6358,9011,56838.86,2017-09-02,2018-11-08
6359,1238,59345.95,2022-12-01,2024-04-23
6360,7545,77790.77,2019-06-24,2021-03-10
6361,1867,54744.17,2020-03-19,2020-10-12
6362,9255,72534.46,2022-04-28,2024-04-03
6363,7985,59313.9,2019-05-25,2019-11-22
6364,4785,81774.35,2021-09-28,2023-03-16
6365,1327,82486.38,2018-12-25,2020-07-09
6366,926,50079.02,2020-05-11,2021-07-25
6367,838,79487.55,2019-12-02,2020-06-09
6368,2910,42201.27,2020-03-24,2020-09-26
6369,6182,48421.97,2021-06-12,2023-05-26
6370,8100,83787.99,2021-02-04,2021-09-07
6371,5074,83427.38,2020-08-03,2022-01-19
6372,2787,62664.94,2017-09-27,2019-02-12
6373,7416,37597.7,2024-02-21,2025-09-29
6374,779,35467.99,2021-06-27,2022-09-28
6375,3371,57444.78,2023-03-21,2024-06-22
6376,7525,51367.86,2024-01-15,2025-07-04
6377,1128,48205.15,2018-11-04,2019-09-29
6378,6947,40294.2,2019-09-13,2021-08-10
6379,1238,80655.75,2018-07-03,2019-09-05
6380,2166,44488.77,2022-08-20,2024-05-18
6381,795,40507.08,2022-09-14,2024-01-28
6382,4007,55641.33,2017-05-24,2018-09-03
6383,1648,43782.57,2022-09-20,2024-01-30
6384,48,47926.18,2023-05-15,2024-02-19
6385,8961,54891.41,2019-08-27,2020-08-14
6386,3868,36733.95,2018-07-03,2019-06-25
6387,9015,72682.77,2023-07-14,2024-07-29
6388,1259,63763.45,2018-02-02,2019-09-01
6389,6736,57843.48,2022-01-21,2023-03-04
6390,149,64560.91,2021-12-24,2023-02-20
6391,1409,89469.64,2019-03-10,2021-01-08
6392,6233,60622.11,2019-10-27,2020-05-06
6393,8361,70640.88,2017-07-11,2018-11-16
6394,7020,45130.3,2021-06-21,2023-04-25
6395,701,54447.35,2019-03-09,2019-09-28
6396,1324,73431.22,2020-03-30,2021-06-16
6397,1634,88158.8,2024-04-07,2024-11-24
6398,145,41277.69,2017-10-08,2019-07-17
6399,3956,65834.57,2023-10-02,2024-12-30
6400,452,40730.98,2021-06-20,2022-11-10
6401,3551,35353.09,2021-06-13,2023-03-24
6402,6084,77061.13,2021-11-08,2022-07-28
6403,9571,69221.87,2020-03-30,2020-12-17
6404,4980,49274.79,2023-06-23,2024-12-24
6405,5954,68302.94,2020-04-12,2021-12-13
6406,2323,53926.44,2021-08-15,2023-03-22
6407,6382,68002.19,2019-09-13,2020-07-06
6408,7431,62418.4,2023-08-30,2025-05-09
6409,3872,59538.1,2022-10-29,2024-07-19
6410,1906,62526.18,2022-10-26,2024-09-18
6411,2317,48228.47,2019-06-20,2021-02-24
6412,5807,40860.35,2018-01-08,2019-08-21
6413,6582,85801.66,2023-10-15,2025-05-07
6414,7220,86697.56,2017-07-24,2018-09-01
6415,6100,62193.04,2019-04-10,2020-10-13
6416,7517,45757.85,2021-03-21,2021-12-26
6417,8598,76109.18,2023-06-01,2025-03-31
6418,763,75119.12,2018-05-15,2019-04-29
6419,3563,71696.93,2019-05-28,2020-09-14
6420,1128,51341.57,2019-07-16,2020-11-16
6421,6406,44674.98,2021-09-14,2023-04-07
6422,6952,75013.67,2017-05-14,2018-06-07
6423,14,87328.54,2017-11-02,2019-02-28
6424,1810,79304.48,2019-01-03,2019-09-13
6425,6818,72630.88,2020-06-30,2021-04-05
6426,2853,55602.63,2021-03-29,2022-01-07
6427,4842,47472.03,2017-12-27,2019-11-30
6428,9847,89469.25,2020-02-20,2021-09-28
6429,6906,83794.63,2024-02-03,2025-03-01
6430,6811,61355.88,2019-03-28,2020-06-18
6431,4101,52225.65,2017-07-20,2019-02-17
6432,8826,67623.54,2017-08-03,2019-03-02
6433,7915,46904.78,2022-10-26,2023-05-16
6434,9031,35164.45,2019-05-24,2020-07-13
6435,4560,61753.17,2019-10-12,2020-11-20
6436,9886,57086.05,2019-08-02,2020-09-18
6437,3720,77102.93,2020-07-11,2021-03-28
6438,9448,76075.1,2023-07-17,2024-07-16
6439,2376,71372.64,2023-03-18,2024-01-08
6440,2748,86427.32,2022-02-16,2023-12-22
6441,6281,67907.06,2023-02-14,2024-07-15
6442,4591,37402.46,2021-05-03,2022-01-03
6443,4330,55741.62,2021-02-19,2021-10-08
6444,2379,39507.58,2021-04-06,2022-01-07
6445,7401,42055.54,2021-03-27,2022-03-16
6446,2571,61389.78,2019-12-05,2021-03-16
6447,8497,36123.22,2021-08-25,2022-09-06
6448,8790,59549.25,2017-09-08,2018-07-01
6449,9559,70860.2,2018-11-09,2020-06-21
6450,7872,72242.99,2017-11-12,2019-04-18
6451,8616,71089.29,2020-08-10,2022-07-24
6452,9447,84191.45,2021-10-06,2023-08-05
6453,9530,69335.52,2021-05-27,2023-02-25
6454,932,43867.65,2019-02-07,2020-06-24
6455,2209,61968.29,2018-01-23,2018-11-08
6456,1809,65045.69,2018-09-15,2019-12-24
6457,6705,89331.46,2020-08-18,2022-01-23
6458,5832,75577.32,2022-05-30,2024-05-08
6459,9059,89719.55,2018-07-01,2019-04-11
6460,155,39233.32,2023-05-22,2025-02-03
6461,3462,57351.03,2018-11-25,2020-04-08
6462,3986,89623.44,2019-09-04,2020-06-06
6463,3279,44248.96,2018-06-20,2019-03-23
6464,7553,80804.17,2018-02-09,2019-08-18
6465,7351,75966.55,2020-06-21,2021-06-18
6466,6790,58020.38,2020-04-15,2021-01-25
6467,4999,46985.52,2021-09-09,2023-05-02
6468,9185,38906.68,2022-05-24,2024-04-22
6469,9404,63905.57,2019-01-31,2020-03-02
6470,9667,56558.01,2019-07-07,2020-02-26
6471,2732,41260.58,2022-01-29,2022-09-14
6472,3395,62477.51,2022-03-09,2022-09-18
6473,6980,54143.25,2023-01-23,2024-12-08
6474,2814,56395.96,2023-05-05,2024-02-26
6475,3187,85650.78,2020-11-13,2022-07-17
6476,3967,60861.35,2022-06-23,2023-03-08
6477,8633,49726.85,2020-12-25,2022-05-26
6478,601,52075.98,2022-08-11,2023-03-25
6479,9865,48346.99,2024-04-05,2024-11-28
6480,2677,76235.43,2022-02-21,2023-08-20
6481,6088,77708.87,2017-08-29,2019-08-07
6482,8250,53796.05,2024-01-15,2025-02-28
6483,6900,72404.54,2023-10-05,2024-11-28
6484,9601,43423.17,2019-06-22,2020-04-23
6485,4563,68206.62,2022-01-03,2023-02-10
6486,2526,85092.68,2024-03-19,2025-02-10
6487,5604,59087.0,2018-09-25,2019-07-10
6488,4462,80849.48,2022-07-10,2023-03-18
6489,3019,65670.83,2021-02-11,2022-07-06
6490,1094,80763.93,2017-12-02,2019-02-15
6491,6898,84753.2,2018-03-22,2019-03-20
6492,1742,73866.76,2017-10-14,2018-10-15
6493,6649,41683.29,2021-05-13,2021-12-17
6494,8881,47829.9,2018-11-10,2020-06-16
6495,9802,54690.41,2019-12-01,2021-02-20
6496,1601,74783.03,2018-11-18,2019-12-15
6497,9091,52508.65,2018-06-22,2019-09-02
6498,1538,56428.65,2018-06-17,2019-10-31
6499,864,35477.23,2019-08-22,2020-10-23
6500,7706,63672.4,2020-11-18,2022-06-30
6501,5533,70783.67,2020-10-21,2021-06-05
6502,7023,54929.94,2021-05-22,2022-09-27
6503,9492,42458.62,2022-09-04,2024-06-20
6504,4548,65932.18,2017-07-13,2018-02-10
6505,9919,73644.0,2020-11-26,2021-11-21
6506,7552,69982.81,2024-04-10,2026-02-14
6507,3084,70796.78,2019-02-01,2020-07-01
6508,1523,57025.3,2020-11-24,2022-07-25
6509,1055,83253.96,2022-09-29,2023-06-04
6510,3536,45566.02,2019-03-23,2021-01-12
6511,7026,36583.06,2021-10-30,2023-08-04
6512,2230,61335.2,2023-01-22,2023-11-21
6513,3709,88604.15,2018-07-11,2019-11-03
6514,2954,42293.23,2023-01-03,2024-05-09
6515,2813,75423.64,2019-08-26,2020-08-14
6516,4430,72859.0,2018-08-20,2019-05-23
6517,8606,79591.71,2021-11-30,2023-01-19
6518,1005,72054.01,2020-08-27,2022-04-20
6519,4025,75343.58,2020-04-20,2021-04-24
6520,7109,51969.76,2017-06-17,2018-10-30
6521,237,84035.8,2023-06-26,2024-03-28
6522,1637,50960.41,2018-02-12,2019-06-24
6523,2756,76842.86,2018-09-05,2020-01-01
6524,9057,43541.57,2023-10-11,2025-01-10
6525,505,73122.0,2017-10-03,2018-09-09
6526,4009,35402.76,2017-09-01,2019-03-11
6527,9846,59157.0,2021-10-17,2023-02-24
6528,5752,41490.84,2022-11-23,2023-08-23
6529,8434,71155.35,2018-12-11,2020-08-18
6530,5511,89433.14,2018-02-23,2019-10-22
6531,133,40667.76,2018-10-20,2020-02-03
6532,8110,45582.3,2021-05-10,2022-10-31
6533,8834,84349.02,2018-11-01,2019-07-05
6534,7659,52595.54,2023-05-21,2023-12-26
6535,2200,81132.39,2023-08-27,2024-12-26
6536,1530,62971.4,2020-12-13,2021-08-07
6537,2935,82304.29,2022-07-26,2024-02-20
6538,1157,70365.23,2020-09-25,2021-04-20
6539,5216,52573.87,2020-03-22,2021-10-15
6540,4378,76214.19,2019-03-22,2020-03-21
6541,9727,36937.8,2018-03-02,2019-02-24
6542,2860,61415.67,2020-09-24,2021-11-25
6543,6253,67069.73,2018-03-29,2019-12-12
6544,6938,77645.23,2020-07-01,2021-06-23
6545,9337,47855.02,2020-10-21,2022-04-09
6546,8803,40129.88,2021-01-24,2022-08-19
6547,4097,80912.04,2024-03-24,2024-12-24
6548,8877,68485.64,2024-02-28,2025-03-10
6549,267,78089.29,2019-06-07,2020-07-27
6550,5007,50424.35,2022-04-10,2023-02-13
6551,2438,35121.03,2022-06-11,2023-10-05
6552,6958,63181.3,2022-02-24,2023-02-20
6553,3078,57556.13,2019-01-08,2020-04-08
6554,3303,72100.02,2019-08-26,2020-12-25
6555,8828,87374.96,2021-12-03,2023-01-22
6556,4217,60995.19,2017-12-24,2019-01-21
6557,1680,55968.69,2017-12-30,2019-12-19
6558,4169,62925.17,2017-08-06,2018-03-12
6559,5931,44665.03,2023-04-18,2024-08-04
6560,4082,56104.55,2021-05-09,2022-05-04
6561,2189,53893.9,2020-07-20,2021-12-19
6562,7369,46231.13,2018-12-11,2020-03-10
6563,356,43969.91,2018-02-15,2019-08-04
6564,9166,79382.84,2019-09-18,2021-09-02
6565,6115,83352.59,2018-07-27,2019-10-28
6566,7858,48680.63,2022-01-08,2022-07-15
6567,6995,50585.86,2023-12-29,2025-09-01
6568,3433,68051.68,2022-01-30,2023-06-24
6569,7706,53047.55,2022-01-31,2023-09-17
6570,4238,41853.04,2021-06-26,2023-04-05
6571,9003,46077.5,2018-04-05,2020-03-20
6572,617,50068.28,2022-03-05,2023-08-15
6573,9020,87224.7,2023-06-17,2025-05-17
6574,3478,89227.53,2020-08-06,2021-11-10
6575,6586,63398.96,2021-06-17,2023-01-04
6576,7105,59748.56,2023-06-29,2025-03-10
6577,8830,60134.18,2022-11-04,2024-01-22
6578,6695,60166.68,2021-08-21,2022-06-06
6579,365,67133.31,2018-09-16,2020-05-31
6580,1393,69167.4,2017-05-25,2018-08-15
6581,1345,36447.43,2018-12-09,2019-08-28
6582,3521,49339.05,2018-09-26,2020-09-11
6583,7341,53519.73,2018-10-02,2019-07-14
6584,7872,58035.72,2018-01-31,2019-08-01
6585,5338,70894.06,2017-09-26,2018-03-25
6586,1255,58230.76,2019-01-12,2020-12-09
6587,328,56139.77,2023-01-06,2023-10-11
6588,4793,65963.63,2019-06-18,2020-09-07
6589,2961,50624.76,2017-08-23,2018-09-16
6590,3400,68588.29,2021-12-18,2023-06-27
6591,7127,53021.64,2022-12-15,2024-11-23
6592,4559,76770.78,2022-04-03,2023-08-27
6593,273,77984.69,2022-02-25,2023-08-02
6594,6694,61645.99,2019-02-26,2020-04-15
6595,5094,42464.29,2020-10-13,2021-05-27
6596,4331,78747.26,2022-07-09,2023-07-06
6597,7122,60939.59,2017-08-10,2018-04-20
6598,8800,84472.98,2018-06-19,2019-06-05
6599,7303,51536.45,2022-04-15,2023-02-16
6600,546,53174.11,2020-04-28,2021-03-07
6601,3944,82921.13,2024-01-12,2025-06-06
6602,8037,75951.25,2017-09-04,2019-05-15
6603,6167,63278.92,2018-07-13,2019-11-13
6604,1169,76832.51,2019-10-24,2021-06-16
6605,4086,70575.38,2019-01-23,2021-01-01
6606,9388,76730.75,2022-04-10,2023-06-14
6607,6672,71914.53,2018-08-28,2019-04-18
6608,3210,63168.19,2017-09-16,2019-02-08
6609,3617,74604.97,2023-03-03,2023-09-18
6610,1386,77337.93,2023-08-12,2024-03-01
6611,2316,65209.93,2022-08-27,2024-05-17
6612,6183,39623.25,2018-12-28,2020-06-01
6613,3415,76750.06,2020-11-11,2021-05-11
6614,8253,43108.64,2024-01-02,2025-07-12
6615,8024,54265.3,2023-03-26,2025-01-04
6616,6162,37682.5,2019-12-09,2021-10-05
6617,3543,53015.13,2021-05-21,2022-12-18
6618,2404,86994.5,2023-08-19,2024-04-07
6619,6922,48955.12,2018-04-13,2019-05-18
6620,4609,69587.74,2023-04-21,2024-05-21
6621,4230,62976.85,2020-09-20,2022-05-05
6622,9794,76096.46,2021-05-16,2022-12-03
6623,4008,40772.34,2019-01-13,2020-03-06
6624,1179,45789.69,2019-12-27,2020-11-25
6625,6075,72379.51,2018-04-22,2020-01-12
6626,1455,74273.54,2022-10-16,2024-08-14
6627,784,83553.74,2021-10-28,2023-07-29
6628,2033,51579.92,2023-02-03,2024-11-01
6629,5855,60385.29,2020-06-04,2022-03-18
6630,7013,72136.11,2019-02-03,2020-01-26
6631,2227,48475.16,2021-07-06,2023-02-03
6632,6430,64600.05,2018-05-21,2020-02-15
6633,675,68783.93,2022-04-24,2024-03-25
6634,9082,79754.45,2020-01-24,2021-12-04
6635,4342,88140.37,2022-04-25,2024-03-12
6636,6134,72627.61,2019-11-09,2021-02-10
6637,3923,81162.09,2022-10-04,2024-01-19
6638,5477,67308.82,2020-04-19,2021-03-06
6639,3118,76244.75,2017-05-21,2019-02-16
6640,4158,87926.67,2019-02-21,2019-09-17
6641,3933,56411.14,2017-11-30,2019-09-28
6642,6880,50476.59,2017-06-15,2019-04-12
6643,4345,36239.01,2017-08-11,2018-07-10
6644,7865,60698.52,2018-04-11,2019-12-13
6645,1320,67822.5,2023-11-13,2025-03-22
6646,5747,51392.62,2023-01-20,2024-02-08
6647,1246,76490.96,2022-07-31,2023-12-17
6648,3403,38266.72,2021-10-31,2022-11-27
6649,9640,78382.15,2018-05-29,2019-01-23
6650,763,75616.12,2020-03-10,2021-06-17
6651,6702,56913.54,2024-03-29,2025-10-11
6652,8295,48319.25,2023-01-28,2023-12-27
6653,4760,53887.29,2017-09-19,2018-12-12
6654,8608,71008.18,2017-09-24,2019-02-27
6655,6925,48530.1,2021-10-22,2023-04-29
6656,2954,82570.56,2022-06-09,2023-06-29
6657,2133,58641.05,2021-11-12,2023-07-06
6658,523,82393.55,2017-06-30,2018-01-09
6659,604,60652.83,2021-06-24,2022-09-13
6660,9350,38857.68,2020-03-21,2020-12-06
6661,4023,67170.29,2019-11-08,2021-03-17
6662,5926,39278.81,2020-05-09,2022-01-10
6663,9831,66223.31,2024-01-15,2025-12-08
6664,6539,89649.01,2023-09-19,2025-02-01
6665,1422,72556.6,2021-12-08,2022-09-18
6666,5215,46827.0,2024-02-07,2026-01-01
6667,7338,57098.62,2023-11-21,2025-02-26
6668,1254,75159.14,2017-09-17,2019-01-29
6669,7707,58377.76,2020-04-05,2022-01-04
6670,1524,70355.99,2024-03-25,2026-02-25
6671,6691,61777.34,2023-12-08,2025-11-10
6672,1,74630.1,2023-01-18,2024-04-29
6673,9561,56994.24,2018-03-14,2019-11-05
6674,6282,73949.34,2022-11-05,2023-10-01
6675,260,74160.81,2018-09-26,2020-04-09
6676,6044,53870.14,2022-08-07,2024-03-22
6677,9837,35922.67,2022-05-26,2023-12-10
6678,1111,74508.1,2020-07-25,2021-10-30
6679,3813,35198.49,2021-04-28,2022-06-19
6680,2957,62300.88,2022-02-16,2023-02-21
6681,4683,52355.02,2018-03-10,2018-09-23
6682,7884,69272.8,2019-03-13,2020-05-13
6683,6920,85304.42,2023-06-03,2024-05-26
6684,1100,38013.73,2021-03-14,2022-05-27
6685,1102,83161.88,2023-01-09,2024-02-14
6686,8716,55685.3,2022-11-06,2024-06-05
6687,5052,51914.06,2021-02-07,2022-12-15
6688,3992,65346.98,2022-01-01,2023-02-03
6689,1480,59958.06,2020-12-07,2022-02-19
6690,8198,44221.28,2024-02-05,2025-07-16
6691,7459,82560.92,2020-03-14,2021-07-13
6692,2101,45338.77,2017-09-01,2018-03-02
6693,9924,50511.43,2021-10-10,2023-01-01
6694,274,85397.82,2023-09-23,2024-09-07
6695,3702,61446.8,2023-10-27,2025-09-22
6696,3698,89566.17,2024-02-11,2025-08-09
6697,8803,57749.09,2019-03-22,2020-11-07
6698,8142,51634.55,2022-03-06,2024-01-05
6699,3339,88315.6,2021-05-27,2022-02-23
6700,6005,62801.54,2023-12-13,2024-08-27
6701,3079,42774.48,2018-08-17,2019-02-21
6702,8424,45757.75,2021-01-30,2022-08-15
6703,6856,64398.15,2022-04-11,2023-08-29
6704,1287,46552.06,2020-08-15,2022-02-03
6705,8639,70073.25,2020-04-02,2021-10-07
6706,1949,65270.75,2017-09-21,2019-08-02
6707,5372,83225.34,2020-09-27,2022-03-12
6708,949,51697.37,2020-03-02,2022-02-15
6709,1245,88411.91,2017-10-08,2018-09-27
6710,9077,53166.06,2023-06-08,2024-12-23
6711,8501,55723.44,2018-10-27,2019-08-16
6712,5656,46832.27,2018-12-30,2019-12-27
6713,3368,67317.82,2019-05-10,2020-02-13
6714,5097,65125.24,2024-01-15,2024-10-14
6715,673,89601.39,2019-09-21,2020-05-14
6716,8731,80051.83,2022-03-05,2022-11-06
6717,6311,49251.36,2018-11-23,2019-12-01
6718,9941,52146.62,2018-02-22,2019-02-14
6719,2573,72902.56,2019-08-14,2020-05-25
6720,6062,75950.95,2020-10-13,2022-07-29
6721,3968,81222.91,2022-01-06,2022-08-27
6722,1665,38482.28,2017-08-05,2018-07-28
6723,5152,60970.0,2022-02-14,2023-01-18
6724,3166,39987.29,2023-03-07,2024-07-01
6725,1428,74805.1,2024-01-09,2025-05-05
6726,1444,48720.22,2023-11-25,2024-12-10
6727,5446,54934.38,2019-05-28,2020-11-22
6728,885,52640.03,2019-12-24,2020-08-24
6729,639,38238.73,2020-10-07,2021-10-16
6730,5035,35564.45,2017-09-29,2019-01-25
6731,7225,71944.53,2020-06-13,2021-03-10
6732,1636,68915.14,2017-12-26,2018-08-11
6733,6673,68765.13,2019-12-14,2021-06-15
6734,4966,52587.17,2017-06-05,2018-10-18
6735,6665,48055.95,2018-07-27,2020-04-09
6736,5005,89337.43,2022-11-26,2024-04-22
6737,4974,78069.7,2021-11-03,2022-09-01
6738,3011,42774.75,2018-12-12,2019-09-18
6739,9797,53768.38,2022-03-28,2023-06-24
6740,903,51873.23,2021-04-09,2022-12-06
6741,1345,36259.93,2021-05-07,2022-02-16
6742,1715,89021.13,2022-11-02,2024-05-26
6743,6235,35949.81,2017-09-09,2018-06-11
6744,8626,43802.05,2023-06-28,2024-05-08
6745,4097,79003.4,2018-02-25,2019-01-08
6746,2024,64455.1,2018-10-11,2020-05-27
6747,6839,85878.04,2019-03-02,2021-01-25
6748,2490,69805.08,2024-01-27,2024-10-18
6749,8180,86032.89,2020-01-11,2021-07-08
6750,6589,70771.09,2019-08-02,2020-07-21
6751,6243,87503.19,2022-03-18,2023-10-09
6752,500,69728.5,2021-03-27,2022-04-09
6753,8136,76016.54,2021-11-24,2022-08-19
6754,183,66278.67,2017-10-09,2019-03-26
6755,2280,62075.21,2019-08-24,2021-02-14
6756,2174,37703.6,2023-09-10,2025-06-17
6757,3298,43017.2,2020-01-11,2020-12-17
6758,764,85207.79,2023-09-23,2025-07-08
6759,4380,68862.65,2021-03-18,2022-08-27
6760,2111,79278.38,2023-08-14,2024-10-27
6761,9118,86660.16,2022-02-04,2023-11-20
6762,2372,39860.48,2023-04-15,2024-10-04
6763,5484,84553.22,2023-01-06,2024-01-11
6764,733,72229.03,2020-06-25,2021-11-26
6765,8385,73857.34,2018-09-18,2019-04-09
6766,2416,56968.85,2022-10-10,2024-09-17
6767,6228,50841.99,2017-08-31,2018-04-12
6768,470,78521.22,2023-04-10,2024-04-01
6769,2981,35703.65,2018-06-28,2019-09-19
6770,5876,83752.49,2019-08-01,2020-11-30
6771,4318,87504.06,2022-12-06,2024-09-07
6772,6540,37291.19,2023-06-02,2024-11-12
6773,9496,49144.66,2022-03-10,2022-09-29
6774,1367,88462.88,2020-02-03,2021-12-28
6775,9576,53176.51,2018-09-03,2020-07-31
6776,6425,46233.07,2021-09-30,2022-12-19
6777,1537,53107.59,2020-10-30,2022-05-31
6778,5807,79289.25,2018-09-29,2020-06-11
6779,3614,65737.52,2019-07-08,2021-06-14
6780,8698,85971.03,2018-01-05,2019-12-06
6781,7255,54117.71,2018-11-08,2020-05-31
6782,3894,46330.2,2021-03-24,2021-12-04
6783,860,70593.49,2018-05-24,2020-01-20
6784,2262,83659.65,2023-11-01,2024-05-22
6785,1601,65580.69,2023-01-08,2024-01-21
6786,150,61509.69,2017-05-25,2018-09-03
6787,9653,71597.5,2018-11-14,2020-02-20
6788,7328,76451.59,2021-06-30,2022-03-18
6789,253,62991.69,2019-03-09,2020-04-11
6790,3397,41668.93,2022-02-06,2023-07-08
6791,4201,67277.49,2023-03-13,2025-02-23
6792,5287,65806.57,2023-06-05,2024-08-09
6793,9332,51942.18,2020-01-26,2021-05-16
6794,9653,49278.85,2022-02-10,2022-12-11
6795,9231,87636.82,2019-12-31,2020-08-15
6796,3824,59227.49,2018-04-20,2019-08-28
6797,9189,67368.82,2023-06-13,2024-08-11
6798,1524,61082.77,2024-02-01,2025-09-21
6799,923,75079.21,2023-10-06,2025-03-08
6800,2066,62138.34,2024-01-03,2025-08-08
6801,9120,82549.23,2020-06-07,2021-08-22
6802,8472,79808.09,2019-03-04,2020-10-17
6803,8663,80909.22,2020-10-24,2022-06-19
6804,5436,72882.16,2023-04-05,2024-10-25
6805,2446,55215.8,2023-12-02,2024-11-16
6806,8763,82995.07,2022-05-18,2023-05-23
6807,2603,84842.83,2018-06-27,2020-06-14
6808,8791,76807.51,2022-06-19,2022-12-17
6809,1816,47008.36,2022-04-11,2024-03-30
6810,4022,46531.77,2019-09-22,2021-04-06
6811,7157,63283.16,2023-05-21,2025-04-22
6812,6998,72482.96,2022-09-22,2024-01-20
6813,6921,84865.64,2021-06-26,2023-05-03
6814,8114,36015.97,2022-01-11,2023-12-06
6815,6541,52817.13,2021-09-08,2022-12-17
6816,9039,61379.65,2023-05-31,2024-07-08
6817,4405,66599.27,2017-06-16,2018-09-26
6818,9419,53409.76,2017-09-09,2019-07-07
6819,1301,54657.78,2018-01-15,2019-03-07
6820,3288,86569.56,2018-03-17,2018-12-05
6821,5282,72602.35,2021-03-22,2022-09-05
6822,5403,85807.12,2022-02-24,2023-02-01
6823,8005,64559.7,2024-02-25,2025-05-31
6824,7494,39784.21,2021-10-03,2023-01-09
6825,1055,88390.29,2019-11-05,2021-02-25
6826,6321,58569.83,2021-06-21,2022-05-27
6827,5296,81146.68,2018-03-28,2019-01-25
6828,1931,58342.04,2020-06-05,2022-04-20
6829,5483,49752.15,2021-09-14,2022-10-28
6830,6657,78292.17,2022-06-29,2023-12-25
6831,1179,77825.74,2018-01-02,2019-07-02
6832,7141,83769.63,2019-09-06,2021-01-16
6833,6608,64116.36,2020-06-01,2022-02-22
6834,6993,86445.09,2023-01-27,2024-03-25
6835,131,66114.85,2023-08-16,2024-04-03
6836,3385,75501.89,2017-11-25,2019-05-18
6837,3010,80928.86,2022-08-28,2023-04-27
6838,6489,81041.8,2023-12-22,2025-01-01
6839,1407,66658.4,2022-01-02,2023-06-01
6840,2544,85708.06,2017-10-09,2018-09-30
6841,2369,63837.9,2021-02-05,2021-12-11
6842,8872,51792.03,2022-02-22,2023-03-29
6843,9834,61377.85,2021-01-18,2022-01-04
6844,6721,66224.91,2023-02-12,2023-09-29
6845,8519,58974.17,2023-03-24,2024-06-06
6846,808,79245.54,2024-03-23,2024-12-12
6847,8293,50102.69,2022-06-20,2023-01-20
6848,3343,85049.41,2022-07-11,2023-07-27
6849,9070,38959.42,2024-04-15,2024-10-17
6850,5467,59124.85,2023-12-15,2025-01-22
6851,3966,78700.83,2021-01-27,2022-08-13
6852,8635,57013.48,2022-04-11,2023-11-20
6853,7963,86069.91,2022-11-26,2023-09-08
6854,5347,49991.11,2021-07-27,2022-10-17
6855,259,48477.66,2023-04-29,2024-10-13
6856,2528,37249.66,2021-06-13,2023-01-16
6857,7167,82068.56,2021-03-17,2023-01-22
6858,6602,62267.49,2019-10-15,2020-08-31
6859,788,76216.27,2018-01-26,2019-06-30
6860,6474,69322.8,2017-06-04,2018-10-03
6861,1032,67961.54,2017-05-20,2018-03-05
6862,2510,57482.24,2023-12-06,2025-05-26
6863,2516,55043.69,2023-01-29,2024-12-22
6864,698,88961.33,2023-03-12,2024-02-29
6865,5856,74746.02,2023-02-06,2024-06-28
6866,3564,82349.25,2017-09-12,2018-11-17
6867,8145,53710.13,2020-10-25,2022-07-31
6868,5244,39913.74,2023-04-28,2024-03-15
6869,2601,45031.62,2018-04-11,2019-11-07
6870,4257,86831.62,2019-03-10,2020-04-15
6871,6075,61273.09,2018-12-16,2020-07-25
6872,8389,50871.42,2021-11-24,2023-02-20
6873,6479,59519.61,2020-02-13,2020-08-13
6874,9987,80715.42,2020-08-08,2021-02-26
6875,5627,71646.71,2018-11-01,2019-07-23
6876,9218,68393.24,2019-06-10,2020-03-18
6877,1060,61580.1,2022-01-23,2023-11-01
6878,6068,43424.72,2019-07-23,2020-03-29
6879,4544,40278.75,2019-06-09,2020-10-07
6880,5027,53647.93,2022-09-23,2023-09-07
6881,1644,85470.91,2022-11-09,2024-07-20
6882,8872,63600.74,2021-02-03,2022-01-31
6883,4007,77934.29,2023-10-28,2025-10-06
6884,5511,49966.23,2023-04-27,2025-02-22
6885,7290,54277.77,2018-06-28,2020-03-13
6886,5231,61477.48,2022-02-07,2022-09-12
6887,5926,51664.58,2017-11-27,2019-04-24
6888,4315,70125.59,2021-04-02,2022-05-02
6889,5013,89119.48,2017-05-30,2018-07-11
6890,7077,71148.35,2018-03-17,2020-01-08
6891,1669,82290.29,2018-12-05,2020-05-12
6892,9236,87291.22,2021-05-16,2022-05-09
6893,44,77222.5,2022-09-05,2023-12-01
6894,881,57270.34,2024-04-11,2026-02-18
6895,3949,82582.09,2020-05-30,2021-09-27
6896,5666,54796.81,2024-04-26,2025-05-26
6897,7600,41874.42,2021-02-18,2022-12-07
6898,835,41038.44,2023-05-10,2023-12-24
6899,5457,60428.9,2020-08-31,2021-11-12
6900,3748,68800.89,2020-04-25,2021-08-12
6901,4307,71476.68,2017-10-13,2018-12-13
6902,4300,42342.05,2021-08-20,2023-06-26
6903,5774,60756.41,2022-08-03,2024-02-08
6904,8200,57071.0,2021-01-12,2022-06-20
6905,1702,53843.48,2020-09-05,2021-10-18
6906,7993,40237.69,2024-02-02,2025-06-12
6907,8749,83154.49,2021-06-28,2022-11-26
6908,6130,46769.82,2021-10-29,2023-08-18
6909,5146,48078.3,2019-06-20,2020-05-20
6910,2369,88170.6,2020-03-25,2021-10-01
6911,5727,80869.44,2019-06-19,2020-01-03
6912,9537,61729.14,2018-09-15,2020-02-29
6913,9795,80807.54,2019-07-25,2020-11-24
6914,5934,40374.66,2017-10-22,2019-09-15
6915,6698,37437.12,2020-05-27,2022-01-09
6916,8699,69543.84,2019-11-28,2021-02-18
6917,1927,57579.95,2023-01-15,2024-01-28
