job_history_id,employee_id,start_date,end_date,all_jobs_id
7439,1043,2016-03-12,2017-01-30,19
7440,4632,2022-04-10,2023-03-15,26
7441,5159,2021-02-28,2021-09-28,32
7442,2769,2018-01-04,2018-09-23,45
7443,1386,2016-08-22,2017-10-17,46
7444,4102,2016-06-08,2017-03-05,7
7445,6878,2020-04-26,2021-03-25,5
7446,3112,2020-01-07,2020-07-15,6
7447,4585,2019-09-24,2020-03-18,15
7448,1898,2018-11-20,2019-12-22,47
7449,7507,2016-05-10,2016-11-04,37
7450,4141,2020-04-02,2021-07-02,31
7451,6530,2016-09-01,2017-08-03,8
7452,4488,2021-02-17,2021-09-21,4
7453,5366,2016-09-14,2017-12-22,41
7454,3348,2020-01-02,2020-04-30,46
7455,641,2019-08-29,2020-05-25,50
7456,6285,2017-07-23,2018-03-18,34
7457,2029,2020-01-24,2020-07-21,29
7458,8018,2017-05-13,2018-01-06,14
7459,914,2016-01-28,2017-02-20,26
7460,8035,2020-08-09,2021-03-31,22
7461,1916,2017-10-25,2019-03-05,15
7462,2983,2019-03-03,2019-09-18,25
7463,92,2021-01-22,2021-06-23,43
7464,5242,2016-08-21,2017-09-07,4
7465,9482,2018-05-02,2018-10-16,9
7466,8264,2020-12-31,2021-05-02,13
7467,9675,2019-08-05,2020-01-26,10
7468,1238,2019-04-10,2019-11-10,49
7469,3390,2016-11-07,2017-03-02,30
7470,4146,2016-03-11,2016-11-30,43
7471,681,2016-04-04,2017-06-09,14
7472,8426,2020-08-09,2020-11-25,27
7473,8131,2019-08-10,2020-09-30,11
7474,4895,2018-09-26,2019-01-21,13
7475,6721,2016-12-03,2017-11-25,9
7476,7496,2016-11-05,2018-03-15,13
7477,4496,2016-04-29,2016-10-09,22
7478,2265,2016-02-14,2016-11-29,37
7479,1915,2015-08-29,2016-07-20,40
7480,2391,2017-05-23,2018-09-09,35
7481,5504,2020-01-02,2021-01-13,22
7482,6286,2022-04-02,2023-05-26,32
7483,3966,2020-07-26,2021-05-16,8
7484,649,2019-01-06,2019-07-04,42
7485,7748,2020-06-11,2021-04-24,33
7486,3215,2020-01-12,2021-04-23,47
7487,4849,2016-09-11,2017-08-02,35
7488,6869,2017-04-05,2018-01-15,50
7489,6423,2019-01-20,2019-06-17,48
7490,2184,2016-05-11,2016-09-16,34
7491,6689,2018-12-12,2019-09-16,39
7492,5210,2017-10-12,2018-04-10,50
7493,2048,2018-02-17,2018-06-15,7
7494,9777,2021-10-07,2022-07-03,49
7495,3475,2017-12-26,2018-10-25,6
7496,1801,2019-12-16,2020-10-06,22
7497,6401,2017-04-17,2018-07-28,31
7498,9070,2020-04-25,2021-01-22,44
7499,7269,2019-06-24,2019-11-24,49
7500,3457,2022-01-02,2022-05-19,18
7501,1859,2015-09-02,2016-10-17,9
7502,2416,2019-12-26,2021-01-03,41
7503,8515,2017-04-29,2017-08-11,5
7504,4425,2019-03-23,2019-10-17,11
7505,9027,2018-01-11,2019-03-30,41
7506,5317,2019-11-28,2020-06-07,41
7507,4154,2019-04-29,2020-06-19,29
7508,6560,2018-07-05,2019-09-30,21
7509,5861,2016-07-21,2017-04-28,19
7510,706,2018-10-16,2019-07-08,33
7511,5294,2019-11-03,2020-11-13,17
7512,8482,2022-02-21,2023-04-04,22
7513,8426,2019-05-01,2020-09-08,41
7514,720,2015-06-01,2016-06-28,25
7515,825,2020-04-19,2020-11-28,20
7516,9495,2016-12-09,2017-11-17,36
7517,8439,2020-01-06,2021-01-16,34
7518,9930,2021-04-18,2022-05-18,38
7519,4729,2022-01-10,2023-03-13,40
7520,8925,2018-06-11,2019-10-16,20
7521,4587,2015-05-16,2016-03-13,1
7522,636,2019-09-06,2020-06-30,10
7523,9500,2020-04-25,2020-08-20,49
7524,9357,2019-04-21,2020-02-02,41
7525,9767,2016-01-12,2016-05-15,20
7526,5659,2017-04-07,2018-06-10,44
7527,2175,2017-11-06,2018-11-30,7
7528,8625,2019-09-22,2020-11-11,37
7529,303,2016-06-10,2016-09-18,12
7530,8144,2021-08-10,2022-07-31,30
7531,3179,2020-12-31,2022-01-07,4
7532,8241,2018-08-29,2019-05-24,6
7533,3766,2017-11-06,2018-05-08,2
7534,9502,2021-07-28,2022-02-18,15
7535,3324,2016-06-25,2017-05-29,25
7536,7354,2016-06-09,2017-03-12,4
7537,2312,2021-04-11,2022-03-29,37
7538,9475,2021-10-23,2022-07-30,9
7539,3836,2018-05-23,2019-02-04,35
7540,1657,2020-01-18,2021-05-30,46
7541,2363,2017-06-16,2018-05-11,45
7542,9633,2019-03-22,2019-08-22,41
7543,3676,2021-05-28,2022-03-15,10
7544,3611,2015-09-09,2016-02-27,16
7545,5858,2017-01-26,2018-05-28,34
7546,9185,2016-05-14,2017-09-26,33
7547,4261,2016-08-10,2017-10-14,50
7548,285,2016-04-30,2017-08-31,20
7549,1294,2016-09-16,2017-03-23,28
7550,7967,2017-05-15,2017-11-21,18
7551,2247,2016-03-18,2016-08-30,7
7552,1837,2017-08-28,2018-12-22,6
7553,5343,2017-08-02,2018-10-09,20
7554,4450,2019-05-09,2020-07-13,20
7555,8426,2021-07-15,2022-04-20,49
7556,253,2017-10-08,2018-12-28,10
7557,4894,2019-02-16,2019-12-21,49
7558,1200,2015-10-12,2017-01-01,2
7559,1156,2018-03-02,2019-03-10,25
7560,1534,2018-10-01,2019-09-19,1
7561,1676,2018-11-19,2019-10-31,16
7562,7940,2019-12-27,2021-01-27,44
7563,8024,2022-04-13,2022-07-29,15
7564,5487,2021-07-06,2022-10-10,7
7565,4974,2019-08-23,2020-06-19,41
7566,171,2019-12-25,2020-07-09,29
7567,8085,2020-01-12,2020-05-20,12
7568,5041,2021-01-08,2021-08-20,3
7569,2917,2016-12-23,2017-09-01,44
7570,149,2019-09-03,2020-05-15,19
7571,336,2015-05-03,2015-10-31,7
7572,1235,2020-07-13,2021-08-01,29
7573,5611,2016-07-21,2017-10-26,28
7574,3363,2016-06-20,2017-10-20,42
7575,5086,2020-02-18,2020-12-18,13
7576,1137,2016-07-09,2017-04-07,18
7577,5975,2016-08-23,2017-01-13,3
7578,2563,2015-11-30,2016-03-17,39
7579,4117,2019-10-26,2020-03-16,16
7580,2613,2016-03-19,2017-02-04,34
7581,8785,2019-05-09,2020-03-23,28
7582,7492,2021-08-01,2022-05-04,29
7583,6282,2021-11-15,2022-09-15,19
7584,9999,2020-08-22,2021-12-30,33
7585,3298,2020-09-04,2021-04-15,25
7586,3380,2016-11-19,2017-05-15,49
7587,570,2018-01-18,2018-09-19,37
7588,8568,2021-12-28,2022-05-25,48
7589,6660,2020-06-18,2021-03-26,33
7590,3123,2015-05-29,2016-06-30,6
7591,9481,2018-08-21,2019-09-30,43
7592,28,2017-11-06,2018-11-09,45
7593,7736,2016-07-18,2016-11-29,3
7594,4986,2018-04-15,2018-09-19,25
7595,8441,2020-12-03,2021-04-11,31
7596,2681,2015-07-06,2016-10-05,31
7597,3743,2015-04-30,2015-10-13,40
7598,4367,2016-10-11,2017-09-12,25
7599,8818,2018-06-28,2019-02-01,50
7600,1461,2016-09-01,2017-11-28,20
7601,6359,2020-03-23,2020-09-19,18
7602,5470,2019-12-31,2020-04-23,50
7603,8326,2020-03-19,2021-07-07,34
7604,2880,2020-10-18,2021-04-08,16
7605,4339,2019-08-17,2020-03-05,41
7606,6733,2021-10-27,2022-09-13,37
7607,5000,2019-02-11,2020-04-29,46
7608,7337,2017-04-19,2018-04-05,44
7609,3490,2015-06-12,2016-01-25,10
7610,8063,2020-04-09,2020-11-25,11
7611,9690,2017-12-07,2019-03-18,46
7612,2699,2022-04-12,2022-10-13,39
7613,1422,2018-10-19,2019-05-25,16
7614,2265,2020-12-13,2021-03-25,20
7615,6446,2017-06-30,2018-06-29,5
7616,6602,2015-06-07,2016-07-25,44
7617,4729,2017-02-15,2017-06-05,26
7618,5859,2015-12-16,2017-01-20,26
7619,2450,2017-02-06,2017-09-23,29
7620,6078,2020-10-18,2021-08-01,2
7621,6663,2022-01-25,2022-11-04,40
7622,8583,2017-06-01,2018-03-23,11
7623,1368,2020-05-21,2021-09-10,28
7624,9552,2020-03-30,2020-10-18,7
7625,4531,2016-09-06,2017-11-01,15
7626,8558,2020-08-26,2021-12-24,44
7627,1157,2018-04-05,2019-08-09,10
7628,5554,2022-02-01,2022-06-05,36
7629,3038,2015-10-29,2016-08-24,21
7630,2773,2019-03-13,2020-04-22,6
7631,7250,2015-05-11,2016-04-18,18
7632,7141,2018-04-16,2018-12-25,4
7633,4868,2016-07-05,2017-03-14,4
7634,2411,2019-05-01,2019-10-03,18
7635,4729,2017-03-17,2018-06-14,10
7636,6824,2015-11-19,2016-09-06,21
7637,2540,2017-03-23,2017-08-06,28
7638,6474,2021-03-21,2021-11-07,4
7639,6618,2017-07-12,2018-02-23,20
7640,437,2020-03-25,2020-07-16,47
7641,7188,2016-05-08,2017-01-19,11
7642,7587,2019-09-27,2020-07-21,26
7643,168,2020-10-11,2022-02-19,23
7644,3571,2017-12-08,2018-07-07,5
7645,7876,2018-06-17,2019-06-22,49
7646,3437,2021-03-20,2021-11-20,30
7647,7828,2021-04-17,2022-02-05,25
7648,9884,2019-11-09,2020-10-26,15
7649,7740,2016-07-03,2017-06-14,47
7650,3039,2022-02-25,2023-07-05,20
7651,2888,2015-12-24,2016-06-27,17
7652,7909,2017-11-11,2018-07-28,33
7653,1182,2018-11-19,2019-11-29,12
7654,8054,2018-06-14,2019-04-21,41
7655,1737,2018-09-12,2020-01-11,9
7656,8269,2022-02-23,2023-01-07,10
7657,1731,2021-11-16,2022-07-17,11
7658,9556,2022-03-25,2023-04-12,40
7659,7563,2019-02-19,2020-04-05,29
7660,9294,2017-05-19,2018-01-20,39
7661,8275,2016-04-26,2017-05-29,5
7662,5106,2019-02-01,2019-05-31,45
7663,6670,2020-02-27,2021-03-15,46
7664,1996,2016-03-24,2017-02-21,12
7665,5686,2016-08-07,2016-12-31,26
7666,176,2021-12-06,2022-04-03,19
7667,9160,2020-02-05,2021-01-11,28
7668,3075,2016-08-08,2017-04-30,10
7669,8540,2017-04-16,2018-04-08,26
7670,4361,2015-07-07,2015-11-20,34
7671,495,2015-12-09,2016-06-07,25
7672,4521,2020-05-22,2020-10-07,30
7673,6344,2017-08-13,2018-06-09,23
7674,3183,2022-03-10,2023-07-10,41
7675,8774,2020-03-17,2021-01-25,48
7676,5193,2021-11-16,2022-05-28,5
7677,420,2018-07-02,2019-02-21,22
7678,1817,2020-09-11,2021-02-23,23
7679,8231,2019-05-28,2020-09-12,2
7680,7922,2017-01-30,2017-12-11,33
7681,4906,2016-12-07,2018-04-13,30
7682,7922,2022-01-16,2022-06-23,1
7683,6887,2017-10-26,2018-08-14,38
7684,2270,2015-11-27,2017-03-22,2
7685,2474,2017-12-29,2018-08-08,43
7686,3164,2020-10-05,2021-03-18,25
7687,8055,2019-03-17,2020-01-15,2
7688,6082,2020-11-25,2021-07-07,50
7689,9172,2021-06-02,2021-12-25,5
7690,7737,2019-12-30,2021-02-05,35
7691,5424,2017-12-27,2019-03-25,25
7692,2255,2015-11-27,2016-08-20,13
7693,4828,2018-06-13,2019-03-27,15
7694,1112,2022-04-02,2023-05-08,11
7695,314,2017-11-12,2018-08-23,20
7696,8929,2016-09-14,2017-07-23,37
7697,3590,2015-11-09,2016-11-25,46
7698,5801,2018-10-30,2019-08-12,39
7699,2261,2017-08-14,2017-12-16,19
7700,5564,2019-11-10,2020-03-18,3
7701,4548,2019-06-13,2019-11-04,21
7702,360,2020-06-14,2021-04-14,47
7703,6247,2016-05-02,2017-03-06,49
7704,208,2022-02-26,2023-03-17,24
7705,8414,2020-05-26,2021-06-26,3
7706,5173,2017-08-14,2018-02-10,37
7707,4277,2018-10-26,2019-11-26,14
7708,8256,2020-10-03,2021-07-02,6
7709,8627,2017-12-18,2018-12-14,41
7710,4034,2019-10-06,2020-04-02,11
7711,6139,2020-08-02,2020-12-08,32
7712,2762,2017-11-04,2018-04-07,8
7713,6746,2016-09-06,2018-01-02,35
7714,6398,2021-10-02,2022-12-16,26
7715,710,2018-07-18,2019-07-28,11
7716,9983,2021-06-20,2022-09-21,43
7717,2981,2021-05-21,2021-10-15,34
7718,4216,2018-02-16,2019-02-10,40
7719,9929,2019-06-17,2020-03-22,26
7720,7119,2021-04-30,2022-06-05,43
7721,1549,2021-11-12,2022-10-24,46
7722,9043,2019-01-03,2020-05-08,8
7723,5994,2019-11-07,2021-01-25,17
7724,9051,2015-12-13,2016-06-26,45
7725,6291,2016-05-18,2017-09-09,6
7726,1130,2020-04-18,2020-11-27,21
7727,9138,2017-07-17,2018-02-15,15
7728,6191,2018-02-05,2019-06-10,25
7729,5008,2017-03-01,2018-04-07,19
7730,3224,2016-11-14,2017-10-18,19
7731,4620,2019-10-09,2020-02-12,15
7732,3814,2015-07-09,2016-09-10,19
7733,2322,2020-04-11,2021-03-15,28
7734,8967,2017-08-01,2018-12-11,48
7735,4395,2018-07-11,2019-05-09,22
7736,7115,2018-03-05,2018-07-16,47
7737,1785,2018-11-22,2019-08-17,50
7738,5737,2018-06-30,2019-07-22,26
7739,1264,2015-12-22,2016-04-01,27
7740,9770,2018-07-15,2019-03-29,25
7741,943,2017-02-15,2018-01-05,24
7742,8379,2019-01-22,2019-12-07,32
7743,6841,2017-08-25,2018-12-28,2
7744,1248,2019-08-13,2020-08-25,31
7745,2582,2018-03-27,2019-05-19,44
7746,6241,2015-11-18,2016-07-20,7
7747,7719,2019-07-26,2019-11-11,15
7748,7414,2021-05-29,2022-06-10,19
7749,467,2020-08-27,2021-07-26,10
7750,9807,2022-03-30,2023-07-17,32
7751,2193,2015-08-31,2016-03-21,32
7752,206,2021-08-06,2022-09-10,8
7753,7002,2018-03-02,2019-04-05,40
7754,4994,2016-12-08,2017-09-24,26
7755,2499,2018-02-28,2019-02-06,7
7756,4787,2021-04-07,2022-06-15,24
7757,6416,2018-12-23,2020-01-11,21
7758,9536,2022-03-15,2023-03-29,45
7759,8776,2018-06-19,2019-01-05,18
7760,9061,2015-08-10,2016-08-31,28
7761,4848,2019-02-10,2019-09-13,20
7762,9134,2020-09-27,2021-12-12,2
7763,6419,2015-08-09,2016-04-05,34
7764,1743,2021-02-14,2021-12-02,20
7765,7640,2019-12-20,2020-09-26,37
7766,5690,2016-10-25,2018-02-06,48
7767,7447,2020-01-13,2021-01-30,13
7768,1076,2017-06-16,2018-08-14,22
7769,6950,2020-07-17,2021-06-13,46
7770,9472,2016-10-08,2017-09-13,39
7771,2147,2018-08-25,2019-01-13,34
7772,5633,2022-01-27,2022-06-18,28
7773,3082,2020-06-28,2020-10-16,42
7774,2050,2019-11-29,2020-07-02,41
7775,2641,2020-07-25,2021-05-27,31
7776,3533,2017-02-01,2017-06-27,39
7777,6461,2021-05-21,2022-07-18,46
7778,4655,2018-04-03,2019-05-16,50
7779,8182,2017-11-25,2019-04-03,14
7780,9468,2018-05-22,2019-03-19,29
7781,8576,2017-03-20,2018-06-11,30
7782,6282,2016-09-16,2017-10-19,24
7783,6694,2018-12-17,2019-12-07,19
7784,1792,2021-06-18,2021-11-06,35
7785,7903,2019-02-15,2019-09-19,23
7786,4362,2022-02-19,2023-03-23,3
7787,7083,2019-08-04,2020-10-01,7
7788,9409,2019-09-13,2020-11-02,41
7789,7229,2019-02-11,2020-04-08,50
7790,5640,2021-07-12,2021-12-03,8
7791,7954,2018-11-22,2019-10-02,21
7792,3575,2020-12-15,2021-08-15,19
7793,958,2018-03-07,2018-07-10,27
7794,2497,2021-07-28,2021-11-22,8
7795,9640,2017-07-27,2018-05-19,7
7796,2992,2018-01-01,2019-02-19,28
7797,6805,2019-09-14,2020-07-24,40
7798,7872,2022-03-19,2023-07-27,11
7799,7454,2020-07-29,2021-10-28,33
7800,3915,2018-10-28,2019-05-05,14
7801,2913,2015-08-10,2016-03-03,25
7802,8064,2020-01-05,2020-05-17,13
7803,9249,2019-01-29,2020-01-28,27
7804,2857,2021-12-03,2022-06-20,20
7805,6889,2021-05-20,2022-05-11,38
7806,1169,2018-07-22,2019-01-02,49
7807,757,2019-10-15,2020-08-30,3
7808,7746,2021-04-20,2022-07-16,36
7809,7353,2021-09-14,2022-07-27,11
7810,7515,2017-04-18,2018-02-01,8
7811,6914,2016-09-11,2017-02-02,38
7812,4944,2017-12-11,2019-03-21,47
7813,7679,2019-08-25,2020-01-09,1
7814,2584,2016-12-02,2017-12-15,40
7815,3464,2022-03-28,2023-08-03,44
7816,9618,2018-06-06,2019-10-12,48
7817,4187,2018-06-22,2019-03-31,44
7818,4796,2021-01-11,2022-05-26,6
7819,6257,2017-12-13,2018-10-06,18
7820,447,2017-09-18,2018-12-13,32
7821,1762,2016-08-10,2016-12-09,23
7822,19,2021-09-05,2022-11-06,28
7823,6445,2017-03-07,2017-09-07,23
7824,8990,2017-01-01,2017-07-22,22
7825,821,2020-06-14,2021-02-02,3
7826,5371,2022-01-17,2022-12-23,24
7827,8343,2020-10-04,2021-10-12,26
7828,5499,2015-11-18,2016-05-29,40
7829,2459,2020-01-04,2020-06-16,10
7830,857,2020-03-12,2021-07-18,2
7831,6306,2016-08-05,2017-11-17,23
7832,7837,2021-10-28,2022-09-24,42
7833,5011,2015-07-24,2015-12-30,42
7834,4865,2022-01-06,2022-06-24,18
7835,921,2015-05-24,2016-05-17,6
7836,42,2020-03-21,2020-11-22,14
7837,2359,2016-12-27,2018-04-08,1
7838,6203,2017-01-14,2018-01-30,47
7839,7655,2019-11-21,2020-04-03,12
7840,8186,2016-06-18,2017-02-16,2
7841,7030,2016-04-01,2017-04-04,27
7842,7744,2019-11-16,2020-03-09,42
7843,9143,2018-11-10,2019-10-26,8
7844,6354,2019-10-10,2020-03-21,10
7845,1321,2018-06-26,2019-06-08,28
7846,1781,2016-02-20,2016-09-27,10
7847,668,2019-11-04,2020-08-29,17
7848,5620,2018-08-01,2019-03-04,33
7849,6509,2016-12-13,2018-01-26,24
7850,9982,2017-11-17,2018-02-26,35
7851,1574,2017-11-13,2019-01-30,27
7852,6802,2016-09-15,2017-09-29,23
7853,1668,2020-12-20,2021-11-01,15
7854,6680,2021-11-09,2022-05-11,45
7855,2738,2019-03-08,2019-09-02,49
7856,632,2018-02-09,2018-11-28,35
7857,1032,2021-12-18,2022-04-11,44
7858,2284,2017-11-15,2018-06-24,7
7859,343,2020-08-04,2021-11-04,46
7860,5956,2016-03-01,2017-03-28,2
7861,6242,2019-12-29,2021-02-09,16
7862,9399,2022-01-31,2023-01-14,17
7863,9022,2015-07-26,2016-04-01,13
7864,8679,2015-05-21,2015-10-04,36
7865,4360,2018-01-18,2018-05-01,26
7866,9151,2020-08-10,2021-03-31,10
7867,7274,2016-03-07,2016-06-22,20
7868,7675,2022-02-02,2023-05-01,37
7869,4957,2018-05-17,2019-01-31,14
7870,5107,2020-01-18,2020-06-23,19
7871,7653,2019-10-26,2020-08-13,24
7872,7033,2017-01-30,2017-06-24,25
7873,9838,2018-06-23,2019-01-04,26
7874,1435,2021-08-14,2022-02-17,15
7875,3864,2022-02-02,2022-08-13,38
7876,6120,2022-02-15,2022-07-23,1
7877,9622,2018-04-04,2019-01-25,31
7878,1346,2017-06-25,2018-10-29,3
7879,3184,2016-06-03,2016-11-02,9
7880,6424,2018-09-26,2019-09-18,22
7881,76,2015-09-03,2016-08-03,36
7882,2459,2017-02-18,2018-05-06,25
7883,7799,2021-05-14,2021-09-08,44
7884,5440,2020-07-10,2020-11-25,43
7885,1876,2020-01-15,2020-08-16,40
7886,8588,2021-11-18,2022-06-15,35
7887,1013,2020-03-03,2020-06-20,39
7888,4434,2016-12-06,2018-01-30,22
7889,8366,2021-11-28,2022-09-26,6
7890,7703,2017-09-21,2018-11-02,12
7891,1351,2020-10-29,2021-06-10,39
7892,161,2015-08-01,2016-01-14,18
7893,543,2018-05-26,2019-06-17,6
7894,5991,2020-11-02,2021-03-13,38
7895,5732,2016-08-13,2017-07-23,11
7896,3724,2018-05-14,2018-10-01,8
7897,9009,2017-11-26,2018-09-23,29
7898,5753,2018-11-28,2019-11-14,27
7899,3043,2018-06-06,2019-02-01,12
7900,1761,2018-12-27,2019-12-23,11
7901,6383,2019-07-20,2020-11-03,22
7902,388,2020-10-13,2021-05-28,45
7903,8460,2019-10-17,2020-03-28,20
7904,895,2016-07-20,2017-10-09,7
7905,9290,2020-10-24,2021-11-25,23
7906,9904,2021-09-28,2023-01-05,41
7907,3060,2018-11-19,2019-05-30,11
7908,4336,2020-07-27,2021-02-03,38
7909,4446,2016-11-21,2017-07-13,17
7910,449,2016-07-22,2017-11-14,46
7911,6554,2016-02-23,2016-07-15,28
7912,5663,2016-04-28,2017-06-24,37
7913,2897,2016-06-14,2016-11-26,45
7914,2200,2021-11-12,2022-12-19,4
7915,8040,2018-07-04,2019-10-05,25
7916,4546,2020-12-16,2021-10-09,35
7917,1080,2021-10-29,2022-05-13,36
7918,9189,2018-12-20,2019-09-24,11
7919,5529,2019-01-06,2020-02-11,45
7920,1947,2015-11-23,2016-06-22,19
7921,2893,2021-05-08,2021-10-13,5
7922,7908,2021-01-19,2021-09-19,11
7923,5736,2017-10-23,2019-02-11,25
7924,994,2017-01-23,2017-10-26,50
7925,1263,2015-07-08,2016-01-13,33
7926,909,2017-04-08,2018-06-08,34
7927,627,2017-05-25,2018-04-01,36
7928,1866,2021-08-20,2022-08-17,29
7929,35,2018-07-12,2019-06-30,34
7930,1819,2019-12-28,2020-09-27,13
7931,3670,2017-11-23,2019-03-05,34
7932,5029,2019-12-28,2020-07-15,29
7933,2451,2022-04-18,2022-10-14,17
7934,975,2018-08-21,2019-05-31,45
7935,7607,2016-12-09,2018-04-05,4
7936,3659,2016-03-16,2016-12-27,28
7937,9318,2020-01-20,2020-11-06,50
7938,9511,2021-06-07,2022-02-23,12
7939,7835,2021-12-31,2022-12-18,2
7940,3062,2016-11-25,2018-02-02,31
7941,9426,2020-01-11,2021-02-21,11
7942,31,2021-04-17,2021-12-07,45
7943,7053,2020-03-27,2021-04-25,48
7944,8816,2016-09-06,2017-01-20,49
7945,1139,2019-01-29,2019-12-19,47
7946,2350,2020-01-05,2021-03-12,6
7947,3735,2016-12-01,2017-04-06,31
7948,2967,2020-08-08,2021-06-24,45
7949,1169,2018-03-26,2019-03-11,25
7950,1514,2016-06-20,2017-09-16,25
7951,7784,2017-12-30,2018-12-19,12
7952,877,2020-07-11,2021-01-01,10
7953,4792,2015-07-26,2015-11-22,6
7954,2714,2021-04-20,2021-10-19,27
7955,1598,2017-03-05,2018-03-13,2
7956,3383,2016-03-11,2017-03-27,1
7957,3384,2020-09-21,2021-01-08,12
7958,9482,2019-06-23,2020-03-04,6
7959,3709,2015-11-25,2016-05-05,41
7960,9457,2016-04-10,2017-04-19,16
7961,4182,2017-04-27,2018-09-09,5
7962,5399,2020-02-09,2020-07-04,16
7963,1123,2020-01-20,2021-01-18,46
7964,9734,2022-01-17,2022-08-22,11
7965,880,2016-10-05,2017-05-11,31
7966,1306,2016-01-25,2017-03-01,15
7967,7581,2015-06-03,2016-06-27,10
7968,8864,2020-04-11,2021-03-18,34
7969,2943,2019-03-08,2020-02-01,34
7970,7559,2015-05-12,2015-12-05,5
7971,670,2017-07-29,2018-01-17,20
7972,3808,2016-07-17,2017-06-22,33
7973,6540,2018-03-03,2018-06-22,33
7974,9626,2020-12-03,2021-03-20,1
7975,7933,2019-05-29,2020-09-18,44
7976,7519,2016-07-15,2017-05-29,40
7977,4616,2020-05-11,2021-08-21,11
7978,7547,2022-01-30,2023-05-22,30
7979,565,2018-10-22,2019-09-23,39
7980,8682,2016-10-06,2017-03-31,24
7981,6113,2018-04-08,2019-08-14,16
7982,9618,2019-11-23,2020-04-04,40
7983,3084,2022-02-22,2022-11-14,34
7984,5053,2015-10-05,2016-05-07,5
7985,2008,2021-06-07,2022-05-08,46
7986,4279,2018-08-13,2019-08-23,17
7987,5491,2018-11-27,2019-05-08,45
7988,9543,2020-06-06,2021-01-21,23
7989,4608,2019-05-19,2020-08-04,11
7990,3653,2017-12-09,2018-07-30,14
7991,4187,2020-11-26,2021-06-03,3
7992,6112,2019-10-10,2020-10-28,46
7993,8295,2015-07-11,2016-04-05,24
7994,1042,2020-09-10,2021-09-14,1
7995,8602,2015-07-31,2016-01-24,39
7996,1695,2020-03-10,2020-08-06,29
7997,23,2018-04-11,2019-06-25,34
7998,7424,2015-05-01,2016-05-09,18
7999,5327,2021-02-16,2021-07-07,16
8000,5564,2017-02-14,2018-04-13,39
8001,9755,2018-09-13,2019-05-18,28
8002,6503,2018-02-07,2018-05-23,45
8003,9161,2016-12-05,2017-10-30,48
8004,2208,2017-03-31,2017-11-14,22
8005,8183,2021-06-07,2022-05-28,32
8006,5417,2019-12-12,2020-12-07,16
8007,8963,2015-05-12,2016-09-04,8
8008,7372,2017-03-08,2018-03-17,28
8009,3682,2017-10-16,2018-05-01,24
8010,2120,2018-05-23,2019-04-29,18
8011,8586,2019-12-19,2021-03-29,6
8012,1835,2022-03-13,2023-05-26,1
8013,1940,2021-08-03,2022-01-27,28
8014,1871,2018-12-09,2019-12-10,39
8015,9325,2015-11-16,2016-07-03,31
8016,4669,2016-03-22,2017-04-23,27
8017,3302,2020-09-29,2021-08-09,6
8018,9172,2018-02-09,2018-07-04,45
8019,5652,2016-03-08,2017-05-27,44
8020,1201,2021-06-07,2022-02-09,25
8021,1883,2017-07-08,2018-08-26,46
8022,310,2015-10-01,2016-02-02,32
8023,4439,2022-02-17,2022-11-18,18
8024,1901,2016-12-24,2018-03-22,39
8025,6173,2022-02-01,2023-03-02,19
8026,2963,2020-10-01,2022-01-27,16
8027,410,2022-01-05,2023-04-05,25
8028,6976,2022-01-04,2023-02-23,5
8029,225,2020-02-03,2021-01-13,8
8030,4452,2017-10-21,2018-06-28,34
8031,2687,2021-05-08,2021-11-06,21
8032,4404,2015-12-16,2016-11-17,27
8033,1956,2022-01-01,2022-07-31,39
8034,1021,2016-08-24,2017-12-02,25
8035,4857,2020-06-08,2020-12-26,32
8036,9504,2019-02-21,2020-06-29,2
8037,8668,2017-03-19,2017-12-24,31
8038,3156,2020-03-02,2021-03-10,22
8039,9243,2021-01-22,2021-08-14,36
8040,2653,2018-06-19,2019-02-13,47
8041,3416,2021-09-07,2022-11-22,22
8042,9871,2015-09-13,2016-06-23,47
8043,1859,2021-09-08,2022-03-24,16
8044,3710,2015-05-18,2016-08-26,5
8045,6693,2021-02-14,2022-03-26,48
8046,6107,2015-07-01,2016-01-17,18
8047,2186,2022-02-01,2022-08-13,16
8048,4520,2016-09-24,2017-10-19,27
8049,3595,2021-10-01,2022-07-10,23
8050,2021,2020-11-14,2022-01-03,27
8051,8132,2017-05-26,2018-05-25,36
8052,3198,2019-11-05,2020-10-24,43
8053,7759,2019-04-03,2019-09-30,31
8054,878,2018-03-31,2018-11-03,20
8055,9219,2016-03-16,2016-08-24,32
8056,8226,2019-11-26,2020-12-10,33
8057,4473,2017-07-28,2018-07-01,10
8058,1821,2019-12-06,2020-09-23,48
8059,6971,2021-07-17,2022-05-26,21
8060,4618,2017-12-12,2018-09-22,23
8061,3572,2019-09-21,2020-03-22,39
8062,8536,2020-10-07,2021-01-24,17
8063,3329,2016-01-06,2016-12-20,18
8064,7088,2017-10-19,2018-08-20,39
8065,4912,2019-06-17,2020-04-01,48
8066,4365,2017-05-01,2017-08-09,20
8067,6846,2015-07-15,2016-07-14,26
8068,9733,2020-12-29,2022-04-15,38
8069,4913,2016-11-13,2017-08-14,10
8070,3552,2018-11-17,2019-11-15,11
8071,3094,2016-07-02,2017-08-03,26
8072,3805,2017-10-10,2018-12-04,1
8073,9066,2016-07-21,2016-12-05,2
8074,1607,2019-07-26,2020-10-10,42
8075,8863,2018-06-11,2018-12-17,32
